 PLZ;door_number;street_name;Fix_max_speed;Cube_max_speed
7246;9;Seaview Mews;250;200
7246;10;Seaview Mews;250;100
7246;11;Seaview Mews;15;260
7246;12;Seaview Mews;250;260
7246;13;Seaview Mews;50;240
7246;14;Seaview Mews;50;190
7246;15;Seaview Mews;250;120
7246;16;Seaview Mews;250;90
7246;17;Seaview Mews;250;210
7246;18;Seaview Mews;250;190
7246;19;Seaview Mews;20;140
7246;20;Seaview Mews;20;220
7246;21;Seaview Mews;20;240
7246;22;Seaview Mews;40;120
7246;23;Seaview Mews;50;240
7246;24;Seaview Mews;50;130
7246;25;Seaview Mews;50;240
7246;26;Seaview Mews;50;280
7246;27;Seaview Mews;40;130
7246;28;Seaview Mews;50;230
7246;29;Seaview Mews;20;90
7246;30;Seaview Mews;20;170
7246;31;Seaview Mews;50;150
7246;32;Seaview Mews;20;340
7246;33;Seaview Mews;30;160
7246;34;Seaview Mews;30;230
7246;35;Seaview Mews;30;270
7246;36;Seaview Mews;20;180
7246;37;Seaview Mews;20;400
7246;38;Seaview Mews;40;290
7246;39;Seaview Mews;30;200
7246;40;Seaview Mews;40;150
7246;41;Seaview Mews;40;160
7246;42;Seaview Mews;30;220
7246;43;Seaview Mews;30;290
7246;44;Seaview Mews;30;280
7246;45;Seaview Mews;30;210
7246;46;Seaview Mews;30;280
7246;1;Seaview Park;30;210
7246;2;Seaview Park;40;260
7246;3;Seaview Park;30;110
7246;4;Seaview Park;40;170
7246;5;Seaview Park;40;160
7246;6;Seaview Park;40;270
7246;7;Seaview Park;50;130
7246;8;Seaview Park;15;310
7246;9;Seaview Park;30;230
7246;10;Seaview Park;30;190
7246;11;Seaview Park;40;120
7246;12;Seaview Park;30;380
7246;13;Seaview Park;30;290
7246;14;Seaview Park;30;310
7246;15;Seaview Park;30;110
7246;16;Seaview Park;20;200
7246;17;Seaview Park;30;390
7246;18;Seaview Park;30;230
7246;19;Seaview Park;30;230
7246;20;Seaview Park;30;280
7246;21;Seaview Park;20;350
7246;22;Seaview Park;30;200
7246;23;Seaview Park;30;100
7246;24;Seaview Park;20;90
7246;25;Seaview Park;30;210
7246;26;Seaview Park;30;390
7246;27;Seaview Park;30;100
7246;28;Seaview Park;30;100
7246;29;Seaview Park;30;270
7246;30;Seaview Park;30;230
7246;31;Seaview Park;30;360
7246;32;Seaview Park;30;160
7246;33;Seaview Park;30;120
7246;34;Seaview Park;30;320
7246;35;Seaview Park;30;90
7246;36;Seaview Park;30;220
7246;37;Seaview Park;30;380
7246;38;Seaview Park;30;460
7246;39;Seaview Park;30;140
7246;40;Seaview Park;50;300
7246;41;Seaview Park;20;380
7246;42;Seaview Park;500;100
7246;43;Seaview Park;250;190
7246;44;Seaview Park;500;140
7246;45;Seaview Park;500;260
7246;46;Seaview Park;50;60
7246;47;Seaview Park;250;170
7246;48;Seaview Park;250;270
7246;49;Seaview Park;50;50
7246;50;Seaview Park;50;300
7246;51;Seaview Park;50;380
7246;52;Seaview Park;50;170
7246;53;Seaview Park;250;280
7246;54;Seaview Park;250;150
7246;1;Seaview Place;50;210
7246;2;Seaview Place;250;140
7246;3;Seaview Place;500;270
7246;4;Seaview Place;500;230
7246;5;Seaview Place;500;310
7246;6;Seaview Place;500;220
7246;7;Seaview Place;250;220
7246;8;Seaview Place;250;270
7246;9;Seaview Place;500;120
7246;10;Seaview Place;250;370
7246;11;Seaview Place;500;330
7246;12;Seaview Place;50;170
7246;13;Seaview Place;50;10
7246;14;Seaview Place;250;100
7246;15;Seaview Place;250;200
7246;16;Seaview Place;500;230
7246;17;Seaview Place;500;340
7246;18;Seaview Place;500;250
7246;19;Seaview Place;500;120
7246;20;Seaview Place;500;320
7246;21;Seaview Place;250;390
7246;22;Seaview Place;250;150
7246;23;Seaview Place;250;190
7246;24;Seaview Place;250;140
7246;25;Seaview Place;250;180
7246;26;Seaview Place;500;190
7246;27;Seaview Place;250;110
7246;28;Seaview Place;500;310
7246;29;Seaview Place;250;150
7246;30;Seaview Place;250;240
7246;31;Seaview Place;250;240
7246;32;Seaview Place;250;130
7246;33;Seaview Place;250;90
7246;34;Seaview Place;250;40
7246;35;Seaview Place;500;220
7246;36;Seaview Place;250;10
7246;37;Seaview Place;250;190
7246;38;Seaview Place;250;180
7246;39;Seaview Place;250;260
7246;40;Seaview Place;250;310
7246;41;Seaview Place;250;40
7246;42;Seaview Place;250;270
7246;43;Seaview Place;250;150
7246;44;Seaview Place;250;310
7246;45;Seaview Place;250;140
7246;1;Seaview Road;250;160
7246;2;Seaview Road;250;110
7246;3;Seaview Road;250;250
7246;4;Seaview Road;250;340
7246;5;Seaview Road;250;210
7246;6;Seaview Road;250;300
7246;7;Seaview Road;50;210
7246;8;Seaview Road;50;130
7246;9;Seaview Road;50;30
7246;10;Seaview Road;50;120
7246;11;Seaview Road;250;220
7246;12;Seaview Road;250;170
7246;13;Seaview Road;250;10
7246;14;Seaview Road;250;240
7246;15;Seaview Road;250;260
7246;16;Seaview Road;250;50
7246;17;Seaview Road;500;320
7246;18;Seaview Road;250;210
7246;19;Seaview Road;250;400
7246;20;Seaview Road;250;140
7246;21;Seaview Road;250;240
7246;22;Seaview Road;500;160
7246;23;Seaview Road;500;30
7246;24;Seaview Road;500;30
7246;25;Seaview Road;500;350
7246;26;Seaview Road;250;120
7246;27;Seaview Road;500;190
7246;28;Seaview Road;500;210
7246;29;Seaview Road;750;280
7246;30;Seaview Road;500;170
7246;31;Seaview Road;500;240
7246;32;Seaview Road;500;130
7246;33;Seaview Road;500;240
7246;34;Seaview Road;500;280
7246;35;Seaview Road;500;90
7246;36;Seaview Road;500;40
7246;37;Seaview Road;500;130
7246;1;Seaview Square;500;110
7246;2;Seaview Square;250;240
7246;3;Seaview Square;50;230
7246;4;Seaview Square;50;350
7246;5;Seaview Square;50;170
7246;6;Seaview Square;50;290
7246;7;Seaview Square;50;90
7246;8;Seaview Square;50;280
7246;9;Seaview Square;50;130
7246;10;Seaview Square;50;190
7246;11;Seaview Square;50;230
7246;12;Seaview Square;500;100
7246;13;Seaview Square;750;10
7246;14;Seaview Square;750;250
7246;15;Seaview Square;500;140
7246;16;Seaview Square;500;240
7246;17;Seaview Square;500;250
7246;18;Seaview Square;500;120
7246;19;Seaview Square;50;200
7246;20;Seaview Square;50;190
7246;21;Seaview Square;50;120
7246;22;Seaview Square;500;280
7246;23;Seaview Square;50;140
7246;24;Seaview Square;750;260
7246;25;Seaview Square;500;320
7246;26;Seaview Square;500;120
7246;27;Seaview Square;50;280
7246;28;Seaview Square;50;220
7246;29;Seaview Square;50;230
7246;30;Seaview Square;50;10
7246;31;Seaview Square;50;240
7246;32;Seaview Square;50;310
7246;33;Seaview Square;50;220
7246;34;Seaview Square;50;20
7246;35;Seaview Square;500;130
7246;36;Seaview Square;500;140
7246;37;Seaview Square;500;200
7246;38;Seaview Square;500;190
7246;39;Seaview Square;500;270
7246;40;Seaview Square;500;220
7246;41;Seaview Square;500;150
7246;42;Seaview Square;500;260
7246;43;Seaview Square;500;140
7246;1;Seaview Street;500;170
7246;2;Seaview Street;500;180
7246;3;Seaview Street;500;190
7246;4;Seaview Street;50;140
7246;5;Seaview Street;50;50
7246;6;Seaview Street;50;140
7246;7;Seaview Street;50;380
7246;8;Seaview Street;50;210
7246;9;Seaview Street;50;190
7246;10;Seaview Street;500;400
7246;11;Seaview Street;50;300
7246;12;Seaview Street;50;220
7246;13;Seaview Street;50;50
7246;14;Seaview Street;50;190
7246;15;Seaview Street;250;120
7246;16;Seaview Street;50;120
7246;17;Seaview Street;50;70
7246;18;Seaview Street;50;250
7246;19;Seaview Street;50;240
7246;20;Seaview Street;50;260
7246;21;Seaview Street;50;110
7246;22;Seaview Street;50;180
7246;23;Seaview Street;500;120
7246;24;Seaview Street;250;380
7246;25;Seaview Street;50;320
7246;26;Seaview Street;250;120
7246;27;Seaview Street;250;270
7246;28;Seaview Street;250;330
7246;29;Seaview Street;50;190
7246;30;Seaview Street;50;200
7246;31;Seaview Street;50;160
7246;32;Seaview Street;50;190
7246;33;Seaview Street;50;140
7246;34;Seaview Street;50;100
7246;35;Seaview Street;50;170
7246;36;Seaview Street;50;190
7246;37;Seaview Street;50;80
7246;38;Seaview Street;50;70
7246;39;Seaview Street;50;10
7246;40;Seaview Street;50;340
7246;41;Seaview Street;250;120
7246;42;Seaview Street;50;100
7246;43;Seaview Street;50;150
7246;44;Seaview Street;500;130
7246;45;Seaview Street;250;310
7246;1;Short Close;250;190
7246;2;Short Close;250;180
7246;3;Short Close;500;230
7246;4;Short Close;250;410
7246;5;Short Close;750;20
7246;6;Short Close;500;110
7246;7;Short Close;750;170
7246;8;Short Close;500;110
7246;9;Short Close;500;100
7246;10;Short Close;500;70
7246;11;Short Close;500;110
7246;12;Short Close;50;380
7246;13;Short Close;50;300
7246;14;Short Close;500;60
7246;15;Short Close;500;240
7246;16;Short Close;500;240
7246;17;Short Close;500;170
7246;18;Short Close;500;300
7246;19;Short Close;500;160
7246;20;Short Close;500;220
7246;21;Short Close;500;210
7246;22;Short Close;250;290
7246;23;Short Close;250;130
7246;24;Short Close;250;70
7246;25;Short Close;50;190
7246;26;Short Close;250;200
7246;27;Short Close;250;200
7246;28;Short Close;250;280
7246;29;Short Close;50;90
7246;30;Short Close;50;180
7246;31;Short Close;50;180
7246;32;Short Close;250;190
7246;33;Short Close;500;330
7246;34;Short Close;500;290
7246;35;Short Close;500;200
7246;36;Short Close;500;250
7246;37;Short Close;500;300
7246;38;Short Close;500;180
7246;39;Short Close;500;200
7246;40;Short Close;500;260
7246;41;Short Close;500;200
7246;42;Short Close;500;130
7246;43;Short Close;500;140
7246;44;Short Close;500;140
7246;45;Short Close;250;90
7246;46;Short Close;250;270
7246;47;Short Close;250;160
7246;48;Short Close;250;310
7246;49;Short Close;500;300
7246;50;Short Close;50;410
7246;51;Short Close;30;180
7246;52;Short Close;500;260
7246;53;Short Close;500;390
7246;54;Short Close;500;180
7246;55;Short Close;50;210
7246;56;Short Close;250;230
7246;57;Short Close;50;440
7246;58;Short Close;250;170
7246;59;Short Close;500;270
7246;60;Short Close;500;150
7246;1;Short Court;50;110
7246;2;Short Court;50;170
7246;3;Short Court;250;170
7246;4;Short Court;250;260
7246;5;Short Court;250;230
7246;6;Short Court;50;360
7246;7;Short Court;50;160
7246;8;Short Court;50;270
7246;9;Short Court;250;120
7246;10;Short Court;250;190
7246;11;Short Court;250;90
7246;12;Short Court;50;80
7246;13;Short Court;50;300
7246;14;Short Court;50;250
7246;15;Short Court;50;290
7246;16;Short Court;50;320
7246;17;Short Court;50;370
7246;18;Short Court;50;130
7246;19;Short Court;50;10
7246;20;Short Court;50;80
7246;21;Short Court;50;330
7246;22;Short Court;50;230
7246;23;Short Court;50;170
7246;24;Short Court;50;160
7246;25;Short Court;500;200
7246;26;Short Court;50;240
7246;27;Short Court;250;220
7246;28;Short Court;250;160
7246;29;Short Court;50;250
7246;30;Short Court;50;60
7246;31;Short Court;50;330
7246;32;Short Court;50;230
7246;33;Short Court;50;260
7246;34;Short Court;50;80
7246;35;Short Court;50;10
7246;36;Short Court;50;380
7246;37;Short Court;250;320
7246;38;Short Court;50;100
7246;39;Short Court;50;140
7246;40;Short Court;30;260
7246;41;Short Court;15;100
7246;42;Short Court;50;60
7246;43;Short Court;40;130
7246;44;Short Court;40;400
7246;45;Short Court;40;270
7246;46;Short Court;50;460
7246;47;Short Court;50;160
7246;48;Short Court;50;80
7246;49;Short Court;30;180
7246;50;Short Court;30;240
7246;51;Short Court;30;140
7246;52;Short Court;50;160
7246;53;Short Court;50;250
7246;1;Short Crescent;50;80
7246;2;Short Crescent;50;250
7246;3;Short Crescent;50;340
7246;4;Short Crescent;50;410
7246;5;Short Crescent;50;300
7246;6;Short Crescent;250;260
7246;7;Short Crescent;50;250
7246;8;Short Crescent;50;160
7246;9;Short Crescent;50;70
7246;10;Short Crescent;50;260
7246;11;Short Crescent;250;170
7246;12;Short Crescent;250;130
7246;13;Short Crescent;250;170
7246;14;Short Crescent;50;200
7246;15;Short Crescent;50;210
7246;16;Short Crescent;50;40
7246;17;Short Crescent;50;60
7246;18;Short Crescent;50;310
7246;19;Short Crescent;50;240
7246;20;Short Crescent;50;310
7246;21;Short Crescent;50;250
7246;22;Short Crescent;50;240
7246;23;Short Crescent;250;90
7246;24;Short Crescent;250;240
7246;25;Short Crescent;250;310
7246;26;Short Crescent;250;160
7246;27;Short Crescent;250;220
7246;28;Short Crescent;50;200
7246;29;Short Crescent;250;190
7246;30;Short Crescent;50;260
7246;31;Short Crescent;50;90
7246;32;Short Crescent;50;180
7246;33;Short Crescent;50;180
7246;34;Short Crescent;30;210
7246;35;Short Crescent;30;130
7246;36;Short Crescent;50;130
7246;37;Short Crescent;500;60
7246;38;Short Crescent;50;110
7246;39;Short Crescent;50;200
7246;40;Short Crescent;50;90
7246;41;Short Crescent;50;300
7246;42;Short Crescent;250;190
7246;43;Short Crescent;250;170
7246;44;Short Crescent;50;150
7246;45;Short Crescent;50;10
7246;46;Short Crescent;50;220
7246;47;Short Crescent;50;140
7246;48;Short Crescent;30;270
7246;49;Short Crescent;50;390
7246;50;Short Crescent;30;130
7246;51;Short Crescent;50;220
7246;52;Short Crescent;50;50
7246;53;Short Crescent;50;240
7246;54;Short Crescent;50;220
7246;55;Short Crescent;50;330
7246;56;Short Crescent;50;40
7246;57;Short Crescent;50;170
7246;58;Short Crescent;30;150
7246;1;Short Grove;50;50
7246;2;Short Grove;50;250
7246;3;Short Grove;50;240
7246;4;Short Grove;30;220
7246;5;Short Grove;50;180
7246;6;Short Grove;20;330
7246;7;Short Grove;50;120
7246;8;Short Grove;50;120
7246;9;Short Grove;50;430
7246;10;Short Grove;50;10
7246;11;Short Grove;50;250
7246;12;Short Grove;50;170
7246;13;Short Grove;50;60
7246;14;Short Grove;50;200
7246;15;Short Grove;50;180
7246;16;Short Grove;50;280
7246;17;Short Grove;50;400
7246;18;Short Grove;50;190
7246;19;Short Grove;50;220
7246;20;Short Grove;50;150
7246;21;Short Grove;50;200
7246;22;Short Grove;50;240
7246;23;Short Grove;50;130
7246;24;Short Grove;50;280
7246;25;Short Grove;40;80
7246;26;Short Grove;40;180
7246;27;Short Grove;50;240
7246;28;Short Grove;30;230
7246;29;Short Grove;50;280
7246;30;Short Grove;40;90
7246;31;Short Grove;50;290
7246;32;Short Grove;30;10
7246;33;Short Grove;30;300
7246;34;Short Grove;50;180
7246;35;Short Grove;50;180
7246;36;Short Grove;50;260
7246;37;Short Grove;50;70
7246;38;Short Grove;50;270
7246;39;Short Grove;40;230
7246;40;Short Grove;50;80
7246;41;Short Grove;50;380
7246;42;Short Grove;50;220
7246;43;Short Grove;50;160
7246;44;Short Grove;50;320
7246;45;Short Grove;50;110
7246;46;Short Grove;50;270
7246;47;Short Grove;50;220
7246;48;Short Grove;50;40
7246;49;Short Grove;50;190
7246;50;Short Grove;50;190
7246;1;Short Lane;50;270
7246;2;Short Lane;50;90
7246;3;Short Lane;50;110
7246;4;Short Lane;50;240
7246;5;Short Lane;50;240
7246;6;Short Lane;50;150
7246;7;Short Lane;50;180
7246;8;Short Lane;50;120
7246;9;Short Lane;40;340
7246;10;Short Lane;40;210
7246;11;Short Lane;40;140
7246;12;Short Lane;40;170
7246;13;Short Lane;40;280
7246;14;Short Lane;50;10
7246;15;Short Lane;40;190
7246;16;Short Lane;50;80
7246;17;Short Lane;50;200
7246;18;Short Lane;50;160
7246;19;Short Lane;40;240
7246;20;Short Lane;50;150
7246;21;Short Lane;50;150
7246;22;Short Lane;250;120
7246;23;Short Lane;250;210
7246;24;Short Lane;50;280
7246;25;Short Lane;50;150
7246;26;Short Lane;50;200
7246;27;Short Lane;50;30
7246;28;Short Lane;50;180
7246;29;Short Lane;50;150
7246;30;Short Lane;50;170
7246;31;Short Lane;50;170
7246;32;Short Lane;50;300
7246;33;Short Lane;50;220
7246;34;Short Lane;250;80
7246;35;Short Lane;750;120
7246;36;Short Lane;500;150
7246;37;Short Lane;500;270
7246;38;Short Lane;500;110
7246;39;Short Lane;500;200
7246;40;Short Lane;500;80
7246;41;Short Lane;500;130
7246;42;Short Lane;500;220
7246;43;Short Lane;750;250
7246;44;Short Lane;750;110
7246;45;Short Lane;250;140
7246;46;Short Lane;500;300
7246;1;Short Park;250;20
7246;2;Short Park;250;280
7246;3;Short Park;500;320
7246;4;Short Park;750;210
7246;5;Short Park;50;320
7246;6;Short Park;500;300
7246;7;Short Park;250;110
7246;8;Short Park;500;240
7246;9;Short Park;500;90
7246;10;Short Park;250;400
7246;11;Short Park;250;140
7246;12;Short Park;250;200
7246;13;Short Park;50;60
7246;14;Short Park;50;130
7246;15;Short Park;50;280
7246;16;Short Park;50;340
7246;17;Short Park;50;340
7246;18;Short Park;50;290
7246;19;Short Park;50;90
7246;20;Short Park;250;140
7246;21;Short Park;50;240
7246;22;Short Park;50;200
7246;23;Short Park;50;180
7246;24;Short Park;50;180
7246;25;Short Park;50;130
7246;26;Short Park;50;250
7246;27;Short Park;50;360
7246;28;Short Park;50;150
7246;29;Short Park;50;170
7246;30;Short Park;50;140
7246;31;Short Park;50;120
7246;32;Short Park;50;10
7246;33;Short Park;50;270
7246;34;Short Park;50;190
7246;35;Short Park;50;130
7246;36;Short Park;50;210
7246;37;Short Park;50;90
7246;38;Short Park;50;190
7246;39;Short Park;50;190
7246;40;Short Park;50;180
7246;41;Short Park;50;170
7246;42;Short Park;50;230
7246;43;Short Park;50;210
7246;44;Short Park;250;320
7246;45;Short Park;250;300
7246;46;Short Park;250;320
7246;47;Short Park;50;110
7246;48;Short Park;50;270
7246;49;Short Park;50;130
7246;50;Short Park;50;30
7246;1;Short Square;50;230
7246;2;Short Square;50;120
7246;3;Short Square;50;250
7246;4;Short Square;50;370
7246;5;Short Square;50;130
7246;6;Short Square;50;140
7246;7;Short Square;50;330
7246;8;Short Square;750;250
7246;9;Short Square;500;70
7246;10;Short Square;500;40
7246;11;Short Square;500;100
7246;12;Short Square;50;310
7246;13;Short Square;50;40
7246;14;Short Square;50;250
7246;15;Short Square;500;280
7246;16;Short Square;50;240
7246;17;Short Square;50;240
7246;18;Short Square;50;180
7246;19;Short Square;50;170
7246;20;Short Square;50;120
7246;21;Short Square;50;280
7246;22;Short Square;50;260
7246;23;Short Square;50;200
7246;24;Short Square;50;160
7246;25;Short Square;50;110
7246;26;Short Square;50;80
7246;27;Short Square;50;10
7246;28;Short Square;50;150
7246;29;Short Square;50;100
7246;30;Short Square;50;90
7246;31;Short Square;50;190
7246;32;Short Square;50;260
7246;33;Short Square;50;290
7246;34;Short Square;50;230
7246;35;Short Square;50;150
7246;36;Short Square;50;180
7246;37;Short Square;50;360
7246;38;Short Square;50;390
7246;39;Short Square;750;270
7246;40;Short Square;500;190
7246;41;Short Square;500;200
7246;42;Short Square;500;270
7246;43;Short Square;500;160
7246;44;Short Square;500;10
7246;45;Short Square;500;140
7246;46;Short Square;500;220
7246;47;Short Square;500;130
7246;48;Short Square;500;190
7246;1;Short Street;50;220
7246;2;Short Street;50;290
7246;3;Short Street;50;190
7246;4;Short Street;50;100
7246;5;Short Street;50;240
7246;6;Short Street;50;240
7246;7;Short Street;50;130
7246;8;Short Street;50;410
7246;9;Short Street;250;170
7246;10;Short Street;250;70
7246;11;Short Street;50;260
7246;12;Short Street;50;390
7246;13;Short Street;50;70
7246;14;Short Street;40;200
7246;15;Short Street;250;120
7246;16;Short Street;40;120
7246;17;Short Street;50;250
7246;18;Short Street;250;130
7246;19;Short Street;750;180
7246;20;Short Street;750;50
7246;21;Short Street;500;90
7246;22;Short Street;500;130
7246;23;Short Street;250;240
7246;24;Short Street;250;180
7246;25;Short Street;250;70
7246;26;Short Street;250;130
7246;27;Short Street;250;180
7246;28;Short Street;50;180
7246;29;Short Street;50;230
7246;30;Short Street;750;210
7246;31;Short Street;50;250
7246;32;Short Street;50;230
7246;33;Short Street;50;220
7246;34;Short Street;50;280
7246;35;Short Street;50;310
7246;36;Short Street;50;140
7246;37;Short Street;50;40
7246;38;Short Street;750;160
7246;39;Short Street;50;190
7246;40;Short Street;50;280
7246;41;Short Street;500;160
7246;42;Short Street;500;250
7246;43;Short Street;500;130
7246;44;Short Street;500;230
7246;45;Short Street;250;60
7246;46;Short Street;250;90
7246;47;Short Street;250;330
7246;48;Short Street;250;200
7246;1;Short Terrace;250;100
7246;2;Short Terrace;500;180
7246;3;Short Terrace;250;10
7246;4;Short Terrace;50;230
7246;5;Short Terrace;50;440
7246;6;Short Terrace;50;200
7246;7;Short Terrace;250;150
7246;8;Short Terrace;50;140
7246;9;Short Terrace;50;160
7246;10;Short Terrace;50;160
7246;11;Short Terrace;50;170
7246;12;Short Terrace;50;280
7246;13;Short Terrace;50;210
7246;14;Short Terrace;250;160
7246;15;Short Terrace;50;70
7246;16;Short Terrace;50;310
7246;17;Short Terrace;50;50
7246;18;Short Terrace;50;140
7246;19;Short Terrace;50;300
7246;20;Short Terrace;50;240
7246;21;Short Terrace;50;220
7246;22;Short Terrace;50;130
7246;23;Short Terrace;50;410
7246;24;Short Terrace;50;310
7246;25;Short Terrace;50;360
7246;26;Short Terrace;50;110
7246;27;Short Terrace;50;310
7246;28;Short Terrace;50;220
7246;29;Short Terrace;50;310
7246;30;Short Terrace;50;80
7246;31;Short Terrace;50;270
7246;32;Short Terrace;50;10
7246;33;Short Terrace;20;450
7246;34;Short Terrace;50;170
7246;35;Short Terrace;50;260
7246;36;Short Terrace;50;90
7246;37;Short Terrace;250;90
7246;38;Short Terrace;50;70
7246;39;Short Terrace;50;360
7246;40;Short Terrace;250;130
7246;41;Short Terrace;50;160
7246;42;Short Terrace;50;240
7246;43;Short Terrace;50;260
7246;44;Short Terrace;50;110
7246;45;Short Terrace;50;110
7246;46;Short Terrace;50;220
7246;47;Short Terrace;50;90
7246;48;Short Terrace;50;290
7246;49;Short Terrace;50;230
7246;50;Short Terrace;50;380
7246;51;Short Terrace;50;240
7246;52;Short Terrace;250;370
7246;53;Short Terrace;50;240
7246;54;Short Terrace;50;100
7246;55;Short Terrace;50;240
7246;1;Short View;50;120
7246;2;Short View;50;370
7246;3;Short View;50;100
7246;4;Short View;500;250
7246;5;Short View;50;140
7246;6;Short View;50;230
7246;7;Short View;50;200
7246;8;Short View;50;250
7246;9;Short View;750;300
7246;10;Short View;250;230
7246;11;Short View;250;300
7246;12;Short View;500;290
7246;13;Short View;250;260
7246;14;Short View;250;330
7246;15;Short View;50;270
7246;16;Short View;50;190
7246;17;Short View;50;290
7246;18;Short View;50;190
7246;19;Short View;50;150
7246;20;Short View;50;190
7246;21;Short View;50;220
7246;22;Short View;50;250
7246;23;Short View;50;210
7246;24;Short View;500;260
7246;25;Short View;500;10
7246;26;Short View;500;70
7246;27;Short View;250;120
7246;28;Short View;500;80
7246;29;Short View;500;160
7246;30;Short View;500;300
7246;31;Short View;500;330
7246;32;Short View;500;90
7246;33;Short View;500;220
7246;34;Short View;500;140
7246;35;Short View;250;190
7246;36;Short View;250;110
7246;37;Short View;250;260
7246;38;Short View;500;140
7246;39;Short View;500;220
7246;40;Short View;500;230
7246;41;Short View;500;290
7246;42;Short View;500;160
7246;43;Short View;750;90
7246;1;Short Walk;500;140
7246;2;Short Walk;500;190
7246;3;Short Walk;250;280
7246;4;Short Walk;500;130
7246;5;Short Walk;250;230
7246;6;Short Walk;250;150
7246;7;Short Walk;500;100
7246;8;Short Walk;250;200
7246;9;Short Walk;250;100
7246;10;Short Walk;50;160
7246;11;Short Walk;50;90
7246;12;Short Walk;250;110
7246;13;Short Walk;50;30
7246;14;Short Walk;500;220
7246;15;Short Walk;500;90
7246;16;Short Walk;500;280
7246;17;Short Walk;750;180
7246;18;Short Walk;500;210
7246;19;Short Walk;250;460
7246;20;Short Walk;50;210
7246;21;Short Walk;750;320
7246;22;Short Walk;750;200
7246;23;Short Walk;750;350
7246;24;Short Walk;750;240
7246;25;Short Walk;750;180
7246;26;Short Walk;750;160
7246;27;Short Walk;500;190
7246;28;Short Walk;500;230
7246;29;Short Walk;500;100
7246;30;Short Walk;50;140
7246;31;Short Walk;250;280
7246;32;Short Walk;50;230
7246;33;Short Walk;50;220
7246;34;Short Walk;50;320
7246;35;Short Walk;50;90
7246;36;Short Walk;50;60
7246;37;Short Walk;50;120
7246;38;Short Walk;50;210
7246;39;Short Walk;50;170
7246;40;Short Walk;50;280
7246;41;Short Walk;50;210
7246;42;Short Walk;40;150
7246;43;Short Walk;40;90
7246;44;Short Walk;40;160
7246;45;Short Walk;50;270
7246;46;Short Walk;40;320
7246;47;Short Walk;50;330
7246;1;Short Way;50;240
7246;2;Short Way;50;240
7246;3;Short Way;40;100
7246;4;Short Way;50;320
7246;5;Short Way;50;170
7246;6;Short Way;50;330
7246;7;Short Way;500;220
7246;8;Short Way;50;300
7246;9;Short Way;50;290
7246;10;Short Way;40;130
7246;11;Short Way;40;230
7246;12;Short Way;50;110
7246;13;Short Way;500;60
7246;14;Short Way;50;230
7246;15;Short Way;40;150
7246;16;Short Way;50;190
7246;17;Short Way;50;210
7246;18;Short Way;50;60
7246;19;Short Way;50;10
7246;20;Short Way;750;310
7246;21;Short Way;500;130
7246;22;Short Way;50;200
7246;23;Short Way;50;130
7246;24;Short Way;50;140
7246;25;Short Way;50;130
7246;26;Short Way;50;70
7246;27;Short Way;50;150
7246;28;Short Way;50;120
7246;29;Short Way;50;330
7246;30;Short Way;50;190
7246;31;Short Way;250;300
7246;32;Short Way;50;150
7246;33;Short Way;50;90
7246;34;Short Way;500;150
7246;35;Short Way;50;300
7246;36;Short Way;250;270
7246;37;Short Way;50;240
7246;38;Short Way;50;110
7246;39;Short Way;500;240
7246;40;Short Way;50;180
7246;41;Short Way;500;140
7246;1;Silver Avenue;500;120
7246;2;Silver Avenue;50;300
7246;3;Silver Avenue;50;190
7246;4;Silver Avenue;250;130
7246;5;Silver Avenue;50;380
7246;6;Silver Avenue;50;280
7246;7;Silver Avenue;250;260
7246;8;Silver Avenue;50;120
7246;9;Silver Avenue;50;310
7246;10;Silver Avenue;50;290
7246;11;Silver Avenue;50;210
7246;12;Silver Avenue;500;180
7246;13;Silver Avenue;500;350
7246;14;Silver Avenue;250;160
7246;15;Silver Avenue;750;260
7246;16;Silver Avenue;250;280
7246;17;Silver Avenue;250;120
7246;18;Silver Avenue;250;330
7246;19;Silver Avenue;50;240
7246;20;Silver Avenue;50;40
7246;21;Silver Avenue;250;90
7246;22;Silver Avenue;750;290
7246;23;Silver Avenue;500;240
7246;24;Silver Avenue;250;10
7246;25;Silver Avenue;250;280
7246;26;Silver Avenue;250;320
7246;27;Silver Avenue;50;280
7246;28;Silver Avenue;250;320
7246;29;Silver Avenue;50;220
7246;30;Silver Avenue;50;320
7246;31;Silver Avenue;50;40
7246;32;Silver Avenue;50;130
7246;33;Silver Avenue;50;140
7246;34;Silver Avenue;50;130
7246;35;Silver Avenue;50;150
7246;36;Silver Avenue;50;150
7246;37;Silver Avenue;50;300
7246;38;Silver Avenue;50;70
7246;39;Silver Avenue;50;120
7246;40;Silver Avenue;50;180
7246;41;Silver Avenue;50;150
7246;42;Silver Avenue;40;40
7246;43;Silver Avenue;250;280
7246;44;Silver Avenue;50;260
7246;45;Silver Avenue;50;230
7246;46;Silver Avenue;250;120
7246;47;Silver Avenue;250;240
7246;1;Silver Close;30;10
7246;2;Silver Close;50;240
7246;3;Silver Close;50;180
7246;4;Silver Close;50;170
7246;5;Silver Close;50;250
7246;6;Silver Close;50;90
7246;7;Silver Close;50;300
7246;8;Silver Close;50;90
7246;9;Silver Close;50;180
7246;10;Silver Close;50;120
7246;11;Silver Close;50;250
7246;12;Silver Close;50;150
7246;13;Silver Close;50;150
7246;14;Silver Close;50;290
7246;15;Silver Close;50;60
